UserID,User,Comment Tokenize,Label
9058,Lưu Chương,chỗ quảng_cáo bánh_tráng hồng ngon quyết_định 1 ap fody thử anh_em chỗ làm_ăn ấn_tượng 1 bánh_tráng nhỏ_xíu thua bánh_tráng xe đẩy đường 1 lòng_trắng trứng chút_xíu 2 sốt vệ_sinh 1 1 hủ nước_chấm duy_nhất 1 hủ ruồi chết đành hên mã giảm_giá 30 146k tiền ship chả ngon_lành 3 15k 1 mắt chất_lượng chốt 3,Positive
9059,Ủn Ỉn,hồi toàn bắc quán đối_diện giới_thiệu bánh_tráng bơ muối ngon lắm thử quả_thực ngon toàn mua 1 hôm mẹ thèm bánh_tráng bơ muối mẹ thích bánh_tráng nướng hồng bánh_tráng nướng ko kêu hôm ko kêu bánh_tráng bơ muối quán bắc mua bánh_tráng nướng không kêu không quán quán xong đuổi mẹ thái_độ kì bánh_tráng nướng k mua mua k đằng đuổi khách_vậy kì_cục,Positive
9060,Truly Junie,bánh nóng_hổi đậm vị giá_cả địa_điểm công_ty,Neutral
9061,Nguyen,bánh_tráng trứng bơ muối 21k bánh_tráng hơi nhão dính hơi suy dinh_dưỡng tạm dịp thử 2 bấm hd nha ️,Neutral
9062,Tấn Phúc,bánh_tráng ngon lạ bánh_tráng chiên lạ miệbg pate ngon ăn_ở 4 dịp review,Positive
9063,Mai Trần,quán 2 đường bánh_tráng bắc bánh_tráng hồng 2 bánh_tráng chiên bánh_tráng chả_giò tôm thịt tổng_thiệt_hại 90k hihi bánh_tráng chiên thích bánh_tráng nước_chấm bao ngon chả_giò thử đầu chiên nóng giòn ngon lắm nha dịp ủng_hộ hihi,Positive
9064,Zu Trần,sẵn dịp ghé 4 định mua 10 dè giới_thiệu 3 ngon thử 3 ngon thiệt 1 20k 13 1 truyền_thống không đễ ngon hôm ghé thử bánh_tráng,Positive
9065,Phạm Linh,hình đẹp bánh_tráng bánh_tráng trộn bánh_tráng trộn ngán ăn_không nổi có_lẽ mayonise bánh_tráng tạm hơi dính gỡ trà sữa trà đào nhạt giá_cả hơi mắc 1 xíu bánh_tráng trộn không toping 20k lận,Negative
9066,Thu Tran,phòng order 10 trình_bày nước_chấm 10 hộp hơi khô nước_chấm vị không hợp lắm vẻ sốt me lỏng,Negative
9067,Sue Annie,q4 ghé đa fan đem 1 2 no hihi,Neutral
9068,Little Patati,tips đề_phòng cướp_giật cướp đt hàng nhắc quán ko vs quân phá lấu cạnh hai quán thân lo hàng bánh_tráng rán trộn ngon lưu_ý rán xong trộn ko trộn giòn giòn vị ngon khắc_phục dai cứng củ bánh_tráng trộn hôm chủ bột phô_mai hơi bánh_tráng cỡ vỏ bánh_dẻo_dai ngon hành phi mỗi_tội dính gỡ mỏi bánh_tráng trộn ok ko đặc_sắc đợi hơi phục_vụ ok chú_ý đt nhắc cất thìa 3 4 nv gật_gật ko đem kiểu quán vỉa_hè chỗ chật bàn ghế trông không bẩn 20k bát tráng trộn 1 ngàn 50 bánh_tráng,Positive
9069,Tròn Nhi,lắm hễ rảnh chạy quán hợp thích ăn_hàng bánh ngon phục_vụ nhanh_nhẹn dễ_thương hễ tuần hò_hẹn chỗ giá_cả bình_dân,Positive
9070,Zu Trần,hơi chục hồi quán 1 bánh_tráng duy_nhất bánh_tráng 15 k 1 1 1 10 nước_chấm me bơ ngon_lành thoải_mái nhen hướng đường vĩnh khánh vô ngang tiệm tân vĩnh thẳng 1 biển khu_phố văn_hoá quẹo vô liền quán món thử hôm ghé thử quán vỉa_hè đông lắm nhen,Positive
9071,Võ Nhật Vy,3 bánh_tráng 1 3 ngon 2 hấp_dẫn không ngon lắm nước_chấm me ngon giá_cả rẻ bánh_tráng ngon lạ hơi thích ngán no ghê lắm no tối no 2 ng kêu 3 chỗ món nói_chuyện dễ_thương lắm nha chê phục_vụ tệ hôm_nay cute lắm đối_diện 1 tiệm bánh_tráng chấm me chang nha ko khu 4 mù đường nhẹ đường vô hơi mệt mệt_xíu,Positive
9072,Annie Hà NG,đầu bánh_tráng chiên lạ lạ ok giá bình_dân 2 3 món chai nước_ngọt không_gian hẻm thoáng mát thoải_mái,Neutral
9073,Mai Xuân,bánh_tráng kế dở nước_chấm chua_lè không chủ tiếp mặt đưa_đám trả_lời cộc_lốc thái_độ bực_mình,Negative
9074,Ocean,rủ_rê lôi_kéo vặt đêm bánh_tráng 10 ko hôm_qua muộn í đồ chán bánh_tráng trộn phô_mai hơi phô_mai ko í mùi_vị vừa_miệng bánh_tráng chiên hôm trc ăn_ở chi_nhánh sư vạn hạnh giòn ngon hôm_qua ăn_ở dở ko diễn_tả kiểu bánh đc sẵn trc khô_cứng pate át mùi bánh_tráng ngán kinh_dị xong xô_xát quán quán đối_diện s trời sợ vãi linh_hồn í t_t xong,Negative
9075,Phương Uyên,nhiêu tổng_cộng 50k ghé mua cỡ 5h30 tan_tầm quán đông đợi xíu cầm bịch bánh_tráng thơm_nức mũi ăn_liền bánh_tráng lắm mua 2 bánh_tráng chấm sốt me bơ 20 2 2 hũ sốt định mua đông hẳn 3 hũ thiệt tiện đỡ cảnh ngon_lành chuyền hũ đợi hứng lắm chấm ngập_ngụa sốt ăn_không sốt review đòi sốt không ăn_không đọc mạng review bánh_tráng chiên mua xìu suy_nghĩ lắm mua thích bánh_tráng chiên lạ lạ pate béo béo mua đại sẵn thử 1 2 giòn lắm sẩy 4 đứa sạch tấm_tắc khen ngon bánh_tráng gói gọn_gàng sạch_sẽ lắm bánh_tráng vô bịch vô hộp sốt vô hũ móc xe chạy hũ ngã sợ đổ nguyên ủng_hộ hoài hoài ️ ️ ️,Positive
9076,Henecia Anks Miki,bình_thường quán bắc đối_diện quán fody dc khen thử món hấp_dẫn bình_thường hơi ngấy bánh_tráng vỏ dai cứng chất_lượng không quán bắc đối_diện phục_vụ 1 phục_vụ tệ k thân_thiện thiện_cảm vs quán đợi menu k đọc món quát đọc st c kêu bảo kêu c quán đc phục_vụ kiểu k khách_vậy quán vỉa_hè k đối_xử thất_vọng,Negative
9077,Ocean,đc món ghiền miếng bánh_tráng ngon mềm thơm nước_chấm chua chua_cay cay lắm 3 bánh_tráng chặt xinh giá_cả bàn ăn_ở no căng bụng 10k tiện thèm rủ cạ phi đánh_chén no_nê ko lo giá thích_hợp tối thèm vặt 3,Positive
9078,Phạm Tít,trà ngon lắm ng mua,Positive
9079,Khải,ngon đậm trà,Positive
9080,Foodee_H3ajynk1,uống tuyệt,Neutral
9081,Foodee_H3ajynk1,trà sữa ngon đậm vị,Positive
9082,Phạm Tít,bửa phát_hiện quán trà sữa mới_toanh chamiti 946 vô uông ngon thơm vị trà lắm sẻ ghé ủng_hộ hoài lở nghiện e trà olong,Positive
9083,Nothing Noone,quán pv nice ổn giá rẻ,Positive
9084,Suri,quán khai_trương đợt oder thử quán đa_dạng món súp vị toping ủng_hộ dài_dài,Positive
9085,1 TỶ GÓI MÈ,quán chuyên súp ngon nè,Positive
9086,Huy Ninh Phan,quán tệ phí phục_vụ đồ làm_ăn chán chủ quán không nhiệt_tình toàn upload giảng đạo_lý không phụ,Negative
9087,Kwan Jin,thử mẹt gà sum_vầy 4 ấn_tượng hàng bao_bì giấy cơm đựng hộp carton dụng_cụ ăn_uống kèm giấy đẹp_mắt an_toàn sức_khỏe cộng quán bao_bì đồ ngon cơm kèm gỏi mề_gà gỏi chua chan nước_mắm hài_hòa trứng gà lòng_đào béo cơm ngon lắm gà dai kèm canh gà ngon hấp_dẫn trang_trí đẹp_mắt gía mẹt gà sum_vầy nj 349k giá chất_lượng ủng_hộ dài_dài,Positive
9088,Gia Lý,cơm gà phú yên ngon lạ kiểu miền trung vị kiểu phú yên ăn_ở nước_chấm ngon vừa_miệng kèm súp canh gà,Positive
9089,Miki Đào,oder mẹt gà 2 lắm cơm thơm mềm gà béo da mỏng kiểu gà thả vườn k mềm gỏi mề_gà súp kèm rau nêm chai nước_khoáng đảnh thạnh uống y_như miền trung hihi quán phục_vụ thân_thiện,Positive
9090,Kiều Angle,mê cơm gà nước_mắm ngon gà thả vườn thơm dai mẹt gà phú yên 2 giá 170k toping kèm gà luộc gỏi mề_gà trứng non lòng_đào bữa xui trứng non quán bù gà đồ chua lagim kèm rau dưa mẹt gà ngon phong_phú,Positive
9091,Tôn Nữ Quyền,chỗ cơm gà phú yên hợp_khẩu_vị gà kiểu gà nhen thịt dai da vàng óng_béo nước_mắm kèm vị không mặn k lắm ghét chỗ nước_mắm ăn_không cơm gà chặt 5k p gà chặt to đồ kèm no_nê không_gian sạch_sẽ dân_dã kiểu xưa,Negative
9092,Quỳnh Diệp Mai,cơm gà thơm mềm dẻo dẻo gà thịt chặt miếng bự quán chặt trính bày mẹt siêu dễ_thương sạch_sẽ nước_mắm kèm cơm ngon 1 tô súp gà mẹt gà 2 giá 170k no,Positive
9093,Phạm Thị Lưu,ăn_ở hương_vị chất_lượng ok ngon gà siêu ngon thịt chủ quán ngừoi phú yên thân_thiện không_gian cung gần_gũi thích quán video giới_thiệu cảnh đẹp phú yên 1 tự_hào quê_hương,Positive
9094,Gia Bảo Nguyễn,thử lẩu gà lá é nj cơm gà mẹt mẹt gà 4 280k công_nhận bự chà_bá lắm trứng non ngập_tràn xung_quanh gà ngon miễn bàn cơm gà mềm thơm béo nước_mắm chan ngon 2 tô súp gà giá_cả chất_lượng rẻ máy_lạnh sạch_sẽ chỗ_nói,Positive
9095,Huỳnh Lai,ghiền cơm gà phú yên dịp ghé phú_yên tình_cờ quán nj ghé trưa oder combo1 1mẹt gà 2 1 mâm bánh_bèo nóng 2 chè mít đác tráng_miệng nhận_xét mẹt gà cơm ngon gà dai nước_mắm sệt sệt chan cơm ngon bánh_bèo dễ_thương nóng ngon chè mít mát nj nắng_nóng giải_nhiệt ok hài_lòng món dịch_vụ giá_cả không_gian mát_mẻ giá_cả hợp_lý 2 combo 190k 3 món no_nê lun,Neutral
9096,Lý Thính,lẩu gà lá é y_như đà_lạt mùi lá é bưng lẩu lẩu đà lạt cảm_giác healthy fresh thịt gà săn muối_tiêu chanh quán mời chấm muối lá é muối lá chanh ớt xiêm ngon lạ chấm 5 lẩu gà lá é nè hiện quán chương_trình ưu_đãi tặng mâm bánh_bèo nóng phú yên lẩu gà lá é quán chén bánh_bèo ful toping chà_bông bánh mỳ chiên mỡ hẹ lắm mâm bánh_bèo 10 chén_vậy nè nóng_hổi nước_mắm quán ngon té xỉu 3 lẩu gà 1 mâm bánh_bèo 80k đứa ngon căng bụng,Positive
9097,Phạm Thị Lưu,quán nổi_tiếng món gà lẩu gà lá é cơm gà thích dễ_thương tư_vấn món nhiệt_tình gợi_ý hợp_lý không suy_nghĩ đau_đầu menu món ngon dịch_vụ tốt quán k xuất_sắc nhà_hàng 5 dịch_vụ tốt món ngon hợp_khẩu_vị k cầu kỳ trang_trí bày_biện quán k chuỗi chữ tâm,Positive
9098,Phan Cát Tiên,thèm bữa cơm gia_đình sum_vầy lắm dắt quán ấm_cúng k xô_bồ quyết_định mười thương lí_do ấm_cúng mộc_mạc tông vàng trang_trí mây_tre cảm_giác thân_thiện gần_gũi gia_đình 4 mẹt gà 4 giá 280k gà nửa gỏi mề_gà trứng non lòng_đào bao quanh cỡ 10 trứng gỏi chua cơm nấu ngon 2 tô canh luộc gà ngon_ngọt xong 1 mẹt nem 2 giá 15k nem nướng ngon nước_chấm đậu tuyệt_vời tổng_thiệt_hại hại 415k trà đá khăn lạnh giá hợp_lý,Positive
9099,Mee Xiao,mười thương cơm gà quê phú_yên 415 p12 q10 vạn hạnh mal 150m 8h0 2h0 45 10k 9 10 cơm gà kiểu hải nam hội an cơm gà phú yên thử cơm gà mẹt to khủng lồ tràn_ngập toping đám 4 ngon mệt_nghỉ xỉu up xỉu down k toping mẹt bao_gồm gà chặt miếng ú na nú nần da vàng óng thịt gà chấm nước_mắm cắn sựt săn dai beo_béo phê kế trứng non hồng_đào màu hồng hồng beo_béo phô_mai chấm nước_mắm cực bắt vị tiếp gỏi mề_gà bóp hành_tây muối ớt xiêm lá chanh gỏi mề_gà lai_rai nhâm_nhi uống bia chuẩn men cơm gà chuẩn quán gạo xào nghệ nấu hầm gà màu vàng óng thơm nhẹ mùi nghệ beo_béo vị hầm gà chan nước_mắm cơm gắp dưa_leo hành ngâm lagim kèm ngon hòa_vị quán tráng_miệng là_lạ ngon sữa_chua đác rim chanh dây sữa chua_ngọt béo béo kết_hợp hạt đác dòn dòn bùi bùi rim chanh dây không mlem lắm nha không_gian quán chuẩn trưa máy_lạnh mát_mẻ bàn ghế kiểu mây_tre phục_vụ chén dỉa sành kiểu hoài_cổ dân_dã vui_vẻ tư_vấn nhiệt_tình lắm mẹt 4 hả_hê 280k thưởng_thức tiệc gà đầy_đủ toping 70k sữa_chua đác rim chanh dây 25k máy_lạnh mát_mẻ ưng bụng nà tổng_thể 9 10 nha quán mặt_tiền vạn hạnh mal thích_hợp couple phim vạn hạnh mal fan mê gà ngon chính_hiệu nha,Positive
9100,Lee Ha,đám chúc thầy xong ghé fodcourt vạn hạnh mal đông lội kiếm đồ may quán lẩu gà lá é mười thương mua 1 lẩu tặng 1 mâm bánh_bèo suy_nghĩ lẩu mẹt cơm gà ưng bụng lẩu nước_dùng tự_nhiên gà săn nấm măng nhúng lá é thơm mẹt cơm gà vị gà chặt trứng non lòng_đào mẹt gỏi mề_gà ổn bil 1 lẩu size 1 mẹt cơm gà khuyến_mãi mâm bánh_bèo 40k 10k ngon no kế_tiếp,Positive
9101,Thảo My,mê lẩu gà lá é đà lạt lắm dịp thành_phố ngàn hoa tình_cờ cgv vanhanh mal quán lẩu gà lá é mười thương tấp thử màu hội an vàng đặc_trưng quán décor toàn_bộ bàn ghế mây_tre chén bát đồ sành kiểu hoài_cổ dân_dã chấm 5 không_gian quán nè lẩu gà lá é y_như đà_lạt mùi lá é bưng lẩu lẩu đà lạt cảm_giác healthy fresh thịt gà săn muối_tiêu chanh quán mời chấm muối lá é muối lá chanh ớt xiêm ngon lạ chấm 5 lẩu gà lá é nè hiện quán chương_trình ưu_đãi tặng mâm bánh_bèo nóng phú yên lẩu gà lá é quán chén bánh_bèo ful toping chà_bông bánh mỳ chiên mỡ hẹ lắm mâm bánh_bèo 10 chén_vậy nè nóng_hổi nước_mắm quán ngon té xỉu 3 lẩu gà 1 mâm bánh_bèo 80k đứa ngon căng bụng đợt tiếp vạn hạnh mal ghé quán,Positive
9102,Nguyễn Hồ,không mê cơm gà lắm mẹt to trứng non ngập_tràn k thể kiềm_chế 4 oder mẹt 4 giá 280k gà dai da vàng óng mê trứng non đỏ tươi lòng_đào beo_béo gỏi gà kiểu phú yên lạ vừa_miệng nước_chấm ngon dẻo sệt chai nước_khoáng đảnh thạnh lạt ok thích chai chai thủy_tinh kiểu miền trung k vị hơi soda hơi mẳn mẳn muối,Positive
9103,Trần Gia Khiêm,mê cơm gà hùi phú yên ah quán ghé thử công_nhận mẹt 4 bự cơm mềm_dẻo thơm gà dai kèm 2 tô canh gà giá mẹt 280k mẹt nha tráng_miệng sữa_chua đác rim chanh dây đác rim chua chua_ngọt kết_hợp sữa ngon lắm nha,Positive
9104,Gia Bảo Nguyễn,lẩu gà lá é ngon trứng non lòng_đào 60k lẩu trứng non tươi lòng_đỏ béo cắn 1 miếng tan chảy chín xíu phục_vụ nhiệt_tình lắm hướng_dẫn ntn,Positive
9105,Mahi DG,menu lẩu gà lá é đà lạt lắm search quán liền oder 1 lẩu size 260k tặng nguyên 1 mâm bánh_bèo nóng 10 chén trị_giá 38k coi lẩu 2k 2 no say rẻ chất_lượng k kém nha nước_lèo gà dai lá é thơm muối lá é lạ chấm gà ngon lắm ngon giá rẻ không_gian đẹp ấm_cúng máy_lạnh mát_mẻ,Positive
9106,Phan Cát Tiên,thèm lẩu gà lá é đà lạt sẵn tiện coi phim vạn hạnh mal ghé thử quán lẩu mười thương nồi lẩu gà lá é hương_vị đà_lạt lẩu lẩu sôi nhúng lá é thơm_lừng bàn gà chặt miếng thịt săn chấm nước_chấm lá chanh cay cay lạ ngon xỉu quán hiện chương_trình mua 1 lẩu gà tặng 1 mâm bánh_bèo nóng phú yên lạ ngon lắm bánh_bèo ngon kịp chụp hình xử hình lẩu lẩu ngon 9 10 không_gian máy_lạnh mát_mẻ decor kiểu hội an mây_tre 9 10 vh mal xong mal lun tiện 9 10 quán phục_vụ thân_thiện vui_vẻ 9 10 giá lẩu 260k nguyên set thịt gà măng nấm lá é bún kèm nhà_hàng máy_lạnh tặng lun mâm bánh_bèo ok 9 10,Positive
9107,Thuat Tran,đọc review hoang_mang lỡ ghiền cơm gà mẹt order mẹt 4 ổn trứng non lòng_đào ngon tươi béo béo bùi bùi thịt gà săn chặt ú nù nước_mắm cay chan cơm chấm gà đỉnh hy_vọng quán vững chất_lượng,Positive
9108,Vy Tran,quán k bảo_vệ gửi xe k thẻ k hướng_dẫn sắp_xếp xe xe loay_hoay 1 đại xe lo_sợ lỡ xe r k giải_quyết 2 món bánh_bèo mẹt gà đợi món bánh_bèo 15 hên tạm ổn mẹt gà xong món đầu 20 chờ mòn_mỏi hình mẹt gà bắt_mắt lắm bưng gà 5 k trứng non cơm kêu đc tầm nửa chén cơm k báo đổi món cố v khẩu_phần chút_xíu giá 160k,Negative
9109,Thư Mạnh,quán khai truong ghé quán bố_trí đẹp thích_hợp sống ảo vô kịp sướng gà lá é gà dai ngon gà thả vườn quê ớt_hiểm_cay cay thơm mùi lá é ngon roi cơm gà cơm ngon hương_vị phú yên roi 1 bữa ngon fias chăn thèm phú yên ghé quán mười thương,Positive
9110,Ngân Dương,tô bún bự chà_bá sườn bò bò nạm chả cá chả_lụa tô bún no to giá tô 85k thịt bò sườn bò mềm chấm mắm sả ngon lắm rau kèm bình_thường xà_lách cắt bắp_chuối giá trưng_bày mẹt dễ_thương sạch_sẽ lót chuối,Positive
9111,Tran Henry,bún_bò quơ lạ chả bò nạm huyết chấm mắm xả ngon rau cắt đựng mẹt dễ_thương nước_lèo k béo thích phục_vụ chăm_chút kỹ chi_tiết dụng_cụ ăn_uống kiểu thời bao_cấp giá_cả hợp_lý bún_bò quơ 45k thui,Positive
